,id,uptime,ifans,gender,num_fans,fans_cat,num_videos,num_charge,av_coin,av_danmu,av_star,av_like,av_play,av_comment,av_share
949,79061224,2022-11-29,78.8,False,4466100,3,769,4996,6135,7881,4348,46500,1000200,1716,2229
950,1140672573,2022-11-28,34.79,False,2133900,3,104,2240,32599,9528,11800,94000,1330200,2221,3085
951,44688866,2022-11-07,51.76,False,3007700,3,107,1555,16200,2503,28100,258800,2435300,1379,17600
952,152389373,2022-11-30,49.45,False,2097700,3,407,11000,4884,2908,9324,48400,751800,646,796
953,477531206,2022-11-25,45.33,False,3266100,3,271,0,4119,3995,12500,87500,2227600,2040,4483
954,353539995,2022-11-18,71.71,False,4458100,3,168,3248,6705,1624,2207,46700,841100,848,1207
955,4408538,2022-11-25,41.87,False,2579500,3,182,5865,22100,2389,7952,33200,458600,897,1441
956,388576777,2022-11-08,39.79,False,3201900,3,475,2540,436,149,670,1816,54800,212,131
957,7788379,2022-11-26,124.3,False,7027100,3,288,3751,58900,5892,44800,173400,2767400,3583,15400
958,216025,2022-11-28,36.49,False,1498000,3,629,5923,4007,1942,2512,18400,238800,765,863
959,40427625,2022-11-12,66.07,False,2664200,3,67,507,43400,2999,130399,96199,1008900,1326,7960
960,9550310,2022-11-29,40.13,False,1567800,3,275,6939,1824,152,2366,5276,103900,287,236
961,627888730,2022-11-26,69.93,False,3814500,3,84,3159,41900,1998,33900,254500,3370100,3845,11399
962,285499073,2022-11-19,94.8,False,4574500,3,277,5168,29300,7249,11600,131400,1805800,1543,6188
963,1420982,2022-11-19,73.69,True,4313300,3,247,2475,64300,4355,14100,171300,2059900,1625,2250
964,378885845,2022-11-30,43.6,False,2304100,3,376,1598,777,1026,1572,18400,305800,878,574
965,154021609,2022-11-22,45.06,False,2168900,3,504,3088,3475,4729,1629,30099,584000,1516,1175
966,16539048,2022-10-02,37.55,True,2123200,3,151,3478,4124,1077,15600,30800,648100,562,1045
967,586789337,2022-11-29,36.19,False,2040600,3,237,2318,50199,5343,9097,101400,1426000,2771,18100
968,450595813,2022-10-03,53.0,True,2676900,3,160,555,7805,165,62000,44000,1062700,345,2643
969,11253297,2022-11-26,41.14,True,2519200,3,277,0,3591,578,3665,30800,285900,765,1582
970,27218150,2022-11-22,62.97,False,3372799,3,703,4461,3252,4103,1947,22300,496300,790,3356
971,10558098,2022-11-30,74.82,False,4067700,3,252,5801,14000,2623,7801,59600,704000,704,646
972,13118294,2022-10-04,40.41,False,2608600,3,49,1736,16500,2408,7026,70400,829700,1768,1121
973,1691347,2022-11-26,35.22,True,2147800,3,1431,2743,2566,696,3530,23800,211700,477,171
974,431073645,2022-11-28,72.47,False,3746000,3,739,5946,4459,618,4681,30600,593200,2251,1912
975,452606628,2022-11-30,41.84,False,1436100,3,247,4319,66600,6750,12800,131300,1552400,2645,6542
976,10874201,2022-11-25,33.01,False,1959400,3,139,2321,9926,2283,8436,64100,688199,663,861
977,26240675,2022-11-26,66.18,False,2841700,3,735,5328,58400,6005,29400,102000,1137700,1370,2523
978,8864484,2022-11-30,44.43,False,1520300,3,760,2763,6705,269,1972,20200,214800,263,257
979,562197,2022-11-26,205.47,False,8318600,3,1561,34600,29800,6423,13300,83300,1054800,1762,2587
980,2374194,2022-11-18,43.55,True,2261100,3,99,4690,9203,603,4674,16700,156800,475,2083
981,42619059,2022-11-30,57.81,False,4283400,3,178,3820,1242,190,554,25200,337299,548,540
982,5818410,2022-11-27,32.23,False,1689700,3,175,1072,26800,2144,12700,59700,828100,745,1233
983,17239951,2022-11-28,33.31,False,1552400,3,654,231,3294,355,6118,83900,933700,818,2218
984,2206456,2022-11-10,146.14,False,6115000,3,227,29300,90500,24200,37900,205600,1670400,4712,9051
985,17134369,2022-11-26,49.37,True,2261100,3,320,478,6461,1835,20700,79600,673600,1827,4642
986,2403047,2022-11-26,80.29,False,3374400,3,504,12700,18500,1607,10200,39500,430700,855,3250
987,35359510,2022-11-27,67.43,False,3255400,3,786,14400,2463,1480,1048,16500,390800,1348,953
988,290526283,2022-11-29,122.44,False,6547400,3,622,8103,5565,3053,4565,42900,699400,1023,1513
989,415403269,2022-12-01,76.23,False,1120500,3,4991,193,122,52,1767,5712,70700,267,667
990,8047632,2022-10-30,208.86,False,3473399,3,101,123000,27500,8857,27700,72300,1693000,2092,12900
991,390461123,2022-12-01,101.61,False,3725100,3,1009,27500,968,362,238,6671,146400,43,85
992,3380239,2022-11-12,58.07,False,2826100,3,160,3977,49900,4511,25400,132500,1745800,1995,14500
993,7792521,2022-11-24,50.65,False,1878000,3,142,0,9144,433,14400,109000,899800,1009,7185
994,680677803,2022-11-25,51.84,False,2391800,3,114,2281,37600,4818,12700,106900,1056700,3694,6341
995,590201208,2022-11-25,34.31,False,1924900,3,115,34,3666,235,31300,109800,1260600,546,3850
996,345630501,2022-11-29,38.62,True,2341500,3,148,3475,10700,1392,3650,27799,343400,965,1341
997,515993,2022-11-30,78.94,False,3043200,3,257,1824,12500,1077,17800,112600,1209400,941,8811
998,521249172,2022-11-29,40.47,False,2323500,3,148,2698,5687,2577,4623,26200,427700,1064,2438
999,7817472,2022-11-29,34.27,False,1451300,3,1049,1315,135,82,267,6795,77500,181,98
1000,1372433,2022-11-29,33.74,False,2047400,3,109,647,23900,7604,8568,87100,1043100,1614,7560
1001,34044873,2022-12-01,49.01,True,1401699,3,1136,65,123,99,5026,929,34000,22,240
1002,16054375,2022-11-11,36.6,False,1105200,3,207,467,34100,1209,64400,143600,2439200,1010,13700
1003,39627524,2022-11-25,51.48,False,2662200,3,427,4710,9053,3089,3383,33300,589200,897,3600
1004,125776535,2022-11-27,38.22,False,1543700,3,352,1249,6142,598,5646,39500,515300,599,6215
1005,326499679,2022-11-06,487.03,True,42240600,3,1695,483,150,32,271,4795,58000,54,89
1006,6574487,2022-01-27,81.73,True,4173600,3,205,6536,20500,6069,7146,98500,1241200,2277,2227
1007,8469526,2022-11-30,40.13,False,1448300,3,546,2675,5475,1427,4666,42500,364799,888,810
1008,2200736,2022-11-12,90.41,False,4641800,3,64,7106,230000,26500,72800,310400,2476100,3734,9749
1009,4162287,2022-11-18,138.4,True,5682300,3,328,36100,12300,3580,9463,30099,562100,846,3150
1010,284120,2022-11-24,56.63,True,2099600,3,215,15300,9450,544,8770,25900,333400,959,1994
1011,3562949,2022-12-01,38.42,True,1642400,3,3247,297,33,24,79,786,14000,18,27
1012,1643718,2022-11-29,53.49,False,2623600,3,1332,11399,4953,1509,1626,15400,131200,565,428
1013,19577966,2022-04-30,100.44,True,7666900,3,143,0,145200,29700,29900,292100,3278300,13500,12000
1014,37946996,2022-10-28,33.72,True,1839900,3,187,4854,569,74,166,2232,24700,55,26
1015,3032988,2022-11-23,56.16,True,3231900,3,434,4885,4153,1822,1964,32300,682600,565,2259
1016,617285,2022-11-26,59.36,False,2173500,3,373,13700,5662,2337,3165,24100,450900,1906,1444
1017,9824766,2022-11-11,208.48,False,9433800,3,1198,20900,48900,6013,9995,150400,2032800,3141,5453
1018,434378423,2022-11-21,43.01,False,1865600,3,188,0,5967,372,26000,27100,462000,459,1229
1019,59905809,2022-11-12,77.29,False,2586500,3,166,3033,211000,6555,155500,403800,4179500,6034,99400
1020,3670216,2022-11-29,206.78,False,5574700,3,1422,16400,12500,71800,10100,55500,957600,8884,2343
1021,285571498,2022-11-22,50.52,False,1740100,3,335,8424,22700,4106,5696,92100,1129100,1501,5060
1022,168598,2022-11-23,160.16,False,6207500,3,795,37200,39500,14800,20500,71000,1002800,2420,4314
1023,396848107,2022-11-26,54.12,True,2894800,3,180,871,10300,5861,8495,49300,528100,3237,7472
1024,33683045,2020-09-15,63.73,False,4416200,3,412,5948,6728,5204,2295,34900,734100,1936,730
1025,24478119,2022-11-25,38.98,True,2327100,3,303,2713,17600,1750,13100,143900,1679700,863,4302
1026,453972,2022-11-26,33.77,True,1916500,3,170,3655,5755,2063,3164,16500,330700,2509,2193
1027,431313625,2022-11-30,38.79,False,1379100,3,671,100,725,40,6977,25000,182600,330,2204
1028,57863910,2022-11-30,86.73,False,4701000,3,2410,1243,567,835,878,13600,264300,1569,2170
1029,43645887,2022-11-28,32.52,False,1746900,3,1000,1720,94200,6211,40000,117000,1480800,4655,13100
1030,46708782,2022-11-27,54.94,False,2384600,3,387,3412,25500,3147,11600,72900,874300,702,2317
1031,946974,2022-11-30,96.17,False,5095600,3,540,7357,35900,6673,13000,83100,995200,2362,8350
1032,37961599,2022-11-01,48.46,False,1562900,3,186,15100,126500,10400,30299,109500,1157200,3265,22500
1033,1871001,2022-11-25,44.42,False,2534100,3,1477,3921,7921,874,3729,15900,217200,1253,1264
1034,5870268,2022-11-23,125.43,False,6132100,3,184,4368,45400,7818,16400,139500,1721500,3651,6578
1035,25876945,2022-11-21,59.85,False,2889300,3,333,12700,24200,5617,7316,58200,994500,4163,7079
1036,808171,2022-11-26,75.51,False,2839600,3,657,11100,6157,768,1996,17400,263800,975,781
1037,5294454,2022-11-05,107.45,False,5751000,3,98,4523,119900,8001,64100,502800,5787100,4954,22200
1038,520155988,2022-11-04,56.48,False,3617799,3,98,3262,17500,3278,13799,44900,933600,1233,9780
1039,419872064,2022-11-29,63.42,False,3580000,3,524,1537,6558,1496,7520,29200,473800,726,2937
1040,347667464,2022-11-18,70.96,False,3958200,3,239,3422,9712,865,24600,66300,1350300,1240,4918
1041,50621949,2022-11-21,32.54,False,1472700,3,843,3612,450,157,340,5190,95900,254,260
1042,31225950,2022-11-30,32.3,False,1853100,3,261,948,32100,1451,16000,77500,804000,686,603
1043,777536,2022-11-27,211.87,False,6175599,3,383,66100,33000,7346,13300,79100,1406000,668,7424
1044,448039667,2022-11-26,36.79,True,1797200,3,460,2055,6831,1012,3120,38000,588200,677,1844
1045,3127528,2022-12-01,64.8,False,2022400,3,364,2093,3392,749,9396,57200,627200,586,3640
1046,14804670,2022-11-29,119.63,False,8086900,3,272,3388,12000,2659,10600,156500,1120500,1289,3575
1047,27534330,2022-11-24,93.39,True,4129900,3,387,2070,15400,3192,10700,68800,946000,4816,17500
1048,29296192,2022-11-27,53.73,False,2740000,3,436,3663,7352,5024,2122,37100,749800,1037,871
1049,346563107,2022-11-30,71.64,False,3120800,3,803,15100,5463,5119,3535,61900,802200,2825,4459
1050,300722822,2022-11-24,38.05,False,2232900,3,37,9165,1217,1059,3200,2367,140000,680,798
1051,38351330,2022-11-27,33.48,False,1715900,3,112,2335,5339,390,1409,19400,190500,738,1129
1052,34189415,2022-11-27,50.16,False,2458600,3,525,2022,5644,3879,2757,35400,755400,1757,2063
1053,470156882,2022-11-27,38.34,False,2428900,3,96,994,5719,2650,3920,24900,815900,769,4980
1054,32820037,2022-11-30,73.06,True,4036800,3,475,8250,1258,1188,991,21000,282100,491,384
1055,2142762,2022-11-30,59.76,False,2933300,3,168,14000,944,837,375,6535,111900,327,209
1056,16206007,2022-11-14,44.11,True,2257500,3,274,1361,10700,3215,3553,37600,606300,1127,3065
1057,265059948,2022-11-19,105.29,False,2582400,3,51,51600,2040,357,1167,12600,103600,616,182
1058,612492134,2022-12-01,44.23,False,1990200,3,3192,7841,1009,174,408,3888,45300,102,378
1059,1217628212,2022-11-28,45.37,True,2603399,3,171,0,2487,726,12200,96400,1659300,1050,1192
1060,11742550,2022-11-26,64.49,False,1923100,3,401,2199,47699,1255,54600,109800,853199,867,10100
1061,3379951,2022-09-19,40.71,False,1655200,3,86,6089,56700,2553,36500,88100,1031700,7287,11900
1062,474702359,2022-11-25,42.77,False,2710000,3,139,1258,15100,2760,7607,111300,1274900,1985,6054
1063,6087825,2022-11-29,63.42,True,3741300,3,517,3589,13899,4366,4850,87400,1623700,1328,6470
1064,1869712375,2022-11-19,52.23,False,3351800,3,98,397,27700,6838,12200,251000,3270299,2557,12600
1065,8366990,2022-11-26,77.31,True,3938900,3,280,11000,20099,8928,7787,98800,1593200,1879,1616
1066,404194769,2022-12-01,32.27,False,1060300,3,588,448,533,123,1021,15500,132000,253,88
1067,10462362,2022-12-01,68.02,False,2318700,3,1150,16800,12000,3570,2615,43099,1002099,1480,940
1068,21031789,2022-11-11,32.83,False,2012100,3,274,831,2778,253,1507,19800,255000,257,838
1069,574115689,2022-12-01,33.47,False,1400400,3,1314,1527,884,132,388,6730,71100,263,124
1070,5374954,2022-11-19,40.27,False,1501600,3,226,1158,29200,903,38800,198900,2509100,1376,10700
1071,25623387,2022-12-01,70.34,True,1494100,3,2615,304,37,83,1182,9196,113800,210,399
1072,15960317,2022-11-25,44.25,True,2603500,3,248,2203,7100,803,3777,22700,378500,915,592
1073,53456,2022-11-25,93.99,True,3780600,3,212,25800,135000,11900,86000,307200,2507400,5064,9291
1074,3046429,2022-11-25,60.74,True,2212800,3,351,12100,11399,426,10200,34500,493100,794,1546
1075,414641554,2022-11-18,33.66,True,1953200,3,340,650,8599,1254,4152,49200,812800,985,6884
1076,18202105,2022-11-24,185.75,True,10205200,3,347,11700,215000,16200,50400,419400,4819600,6519,10800
1077,533459953,2022-11-28,82.41,False,4371300,3,332,4067,5797,4428,2645,82200,1136000,2020,2530
1078,16720403,2022-12-01,148.85,True,1436500,3,9095,480,666,720,2094,6599,92200,746,810
1079,1893045,2022-11-28,49.36,False,2443500,3,231,1992,9707,1371,31800,235700,2200800,778,12700
1080,320491072,2022-11-27,36.62,True,1627600,3,384,4513,4766,630,3235,18900,377100,663,866
1081,1837617,2022-12-01,55.46,False,3293600,3,667,3852,6027,5015,4865,37600,547200,950,516
1082,598464467,2022-10-27,40.95,False,2469900,3,38,1307,51200,6290,105900,201500,4241000,4195,12200
1083,33824345,2022-11-02,41.0,False,2580899,3,176,775,127800,9132,99200,440000,5616000,6103,22799
1084,94114029,2022-11-29,34.65,False,1996699,3,559,2049,2459,1125,1175,13600,264700,377,873
1085,12394995,2022-12-01,43.0,False,1048199,3,2090,355,3158,433,945,14900,293800,301,269
1086,480366389,2022-11-14,81.55,False,1331800,3,145,49400,13300,521,1679,42500,237700,1021,466
1087,393166851,2022-11-09,52.9,False,3213800,3,109,807,70600,16400,44300,263900,4090500,5624,5229
1088,414336759,2022-11-09,57.85,False,2715200,3,100,6587,34400,17300,10400,137200,2238800,10100,13400
1089,8960728,2022-11-29,113.55,False,7105599,3,482,3181,17400,1934,25700,86900,1442800,1005,14800
1090,2108856,2022-11-26,38.12,False,1746100,3,257,1011,10100,782,22900,123300,1372200,723,8272
1091,381435385,2022-12-01,47.91,False,3060299,3,1587,2543,350,67,520,19500,267500,112,95
1092,604003146,2022-12-01,141.37,True,9302700,3,140,1023,1713,381,23400,8143,400100,241,2176
1093,7552204,2022-11-19,93.77,False,4329800,3,295,5233,40000,7245,12300,128500,1749000,2172,5562
1094,37754047,2022-11-30,36.29,True,1731900,3,121,4902,21800,1063,9373,37600,664000,1214,6083
1095,406745134,2022-11-20,32.61,False,1382500,3,340,2084,3882,2872,5037,20900,235100,483,1128
1096,1724598,2022-11-30,44.04,False,2060400,3,326,6267,10600,4339,7017,46800,606700,1552,1144
1097,26321770,2022-11-25,68.78,False,2191000,3,296,22900,16100,1339,5243,54800,533400,1423,1854
1098,1958342,2022-11-16,55.06,False,2268700,3,200,11100,93800,7590,29000,179300,2969700,5567,13200
1099,1577804,2022-11-21,174.91,False,7604800,3,324,22500,90700,14500,50900,178100,1697400,4046,14600
1100,429741851,2022-11-24,35.99,False,2123800,3,457,374,1224,547,9833,28500,956100,439,506
1101,23604445,2022-11-30,49.45,True,1890000,3,201,5524,7639,1958,2919,49900,902800,1759,3114
1102,52190805,2022-11-27,48.43,False,2221700,3,122,1300,282000,5485,53300,358400,3437500,1796,6437
1103,11021614,2022-12-01,33.79,False,2148300,3,1212,1631,678,594,1066,2273,52100,186,135
1104,472129071,2022-12-01,44.44,True,1847800,3,645,743,756,125,5978,7232,133000,150,777
1105,680447,2022-11-26,46.29,False,1452900,3,1851,7172,12600,2432,11100,65600,875100,651,595
1106,730732,2022-11-19,87.5,False,3570200,3,229,16500,42699,6275,18700,128800,1700700,4426,7674
1107,66607740,2022-10-16,71.56,False,4984500,3,42,11500,276,40,324,1940,51100,66,92
1108,90361813,2022-11-26,91.74,False,5243900,3,204,4486,112899,7047,41300,182100,1707100,2469,22700
1109,1605721,2022-11-28,45.94,False,2552400,3,151,4631,2034,299,15400,40800,1240300,196,803
1110,6075139,2022-10-23,44.8,False,2067500,3,192,7008,23000,739,15900,40400,417600,1184,3926
1111,433351,2022-11-03,97.07,False,3161300,3,394,35100,22700,2376,8975,43099,616000,1165,1666
1112,405370021,2022-12-01,54.98,False,2686900,3,612,3707,3060,1799,2616,74200,1318500,1101,659
1113,596324576,2022-11-18,34.05,False,1916900,3,183,1475,1067,51,661,9447,71300,141,109
1114,63231,2022-11-26,138.33,False,4979200,3,254,34500,70800,11000,37200,176800,1989000,5292,8170
1115,4474705,2022-08-24,56.89,False,3616400,3,163,4490,10700,2529,8348,109600,1552500,1303,3061
1116,283036476,2022-11-28,47.74,False,2240400,3,296,544,9489,2782,19800,271700,2934000,2830,19800
1117,13354765,2022-11-02,143.34,False,7703900,3,243,11600,53700,17800,27300,184899,2447800,2439,4046
1118,16671656,2022-12-01,47.86,True,2496900,3,310,3411,5641,706,11399,11600,230300,369,1765
1119,447317111,2022-12-01,39.28,False,2193600,3,221,1415,75300,8612,20099,201000,2011500,2254,4223
1120,21837784,2022-11-30,97.86,False,5379500,3,646,7110,49100,9861,8531,84000,1183900,1976,2110
1121,436473455,2022-11-23,38.01,True,3044400,3,156,0,3784,609,2532,16200,415000,521,615
1122,8937568,2022-11-27,32.77,False,1668600,3,383,1018,10600,2554,13000,101900,898600,901,1065
1123,394067394,2022-11-06,38.62,False,1497000,3,130,13600,4868,306,1131,16700,150200,409,269
1124,423442,2022-11-05,47.73,False,1944800,3,386,5023,4954,308,6806,53900,449300,1302,687
1125,5293668,2022-01-27,32.32,False,1247400,3,113,9220,4774,3643,2681,13400,195400,1018,511
1126,1773346,2022-11-29,67.47,False,4199800,3,117,5110,4079,678,2060,16700,560400,616,878
1127,544336675,2022-11-30,69.71,False,3558000,3,519,866,2129,1334,2584,92300,1164000,1290,1377
1128,254463269,2022-08-31,78.26,False,4963100,3,128,3789,128100,43800,50100,303500,2933500,6863,19300
1129,11164088,2022-12-01,56.56,False,1569300,3,375,785,3435,986,6641,49800,864000,346,3992
1130,3353026,2022-11-12,48.73,False,2640400,3,135,1528,5459,1025,9996,50800,981600,815,560
1131,391679,2022-04-21,51.13,False,2653100,3,209,3922,14200,1192,11500,37600,433500,1113,6341
1132,297242063,2022-11-29,59.91,False,3395000,3,201,805,6817,3420,15700,68100,1446900,2747,4388
1133,390079112,2022-12-01,38.17,True,3022000,3,467,1099,319,303,156,3435,71500,117,62
1134,25422790,2022-11-12,37.37,False,1196500,3,173,2946,18200,735,17700,130399,1429500,1315,6428
1135,416523954,2022-11-20,33.03,False,1927100,3,713,2217,2094,645,6529,15000,774800,183,120
1136,19286458,2022-12-01,47.27,False,2151700,3,1783,2328,5472,966,1038,24000,365800,681,447
1137,452309333,2022-11-30,39.5,False,1686300,3,508,3801,1927,319,821,12300,112400,265,134
1138,32365949,2022-12-01,43.28,False,1572900,3,2269,5462,331,543,280,7332,241900,288,501
1139,472747194,2022-11-01,46.12,False,2821500,3,17,7046,214400,29800,79300,218900,2736100,9790,55100
1140,7295246,2022-11-26,36.34,False,1240300,3,375,1240,20000,1724,7218,40800,683600,1454,7753
1141,316381099,2022-11-20,54.19,True,1942400,3,196,18200,12900,187,7114,25200,154500,938,1426
1142,11997177,2022-11-29,37.61,False,1483800,3,197,2032,11600,1128,10900,65700,578200,385,3640
1143,516314775,2022-11-20,53.64,False,3614100,3,125,281,1132,155,875,19800,180000,247,459
1144,672328094,2022-11-26,48.39,True,1689900,3,256,21000,12900,751,6999,34600,343700,1986,2971
1145,20259914,2022-07-24,32.5,False,2257800,3,50,1828,150300,6554,49400,154800,1750300,5381,33000
1146,17819768,2022-12-01,91.92,False,4767900,3,472,12600,21900,8748,5204,40400,750800,1377,2015
1147,262453663,2022-11-21,44.44,False,2808900,3,252,1386,7755,1789,21800,69000,771900,750,1698
1148,491593210,2022-11-26,38.84,False,1841100,3,224,1630,20600,2386,12500,40900,588900,1223,317
1149,17561219,2022-11-29,34.04,True,2927900,3,469,9,94,19,49,2378,46000,47,59
1150,75,2022-12-01,48.1,False,1130100,3,844,25099,1154,240,502,4833,79600,206,156
1151,438173577,2022-12-01,49.17,False,2994700,3,680,3064,25299,4973,9821,58000,981700,583,20299
1152,2897191,2022-11-26,32.82,False,1673600,3,283,1532,1427,611,4261,11700,322700,492,2958
1153,21778075,2022-11-26,38.91,False,1595700,3,30,695,329799,14000,162900,532600,5578500,6429,97300
1154,686127,2022-12-01,121.54,False,3788100,3,5013,18600,8820,1250,4968,38200,337600,1638,5624
1155,546195,2022-11-26,410.31,False,17979000,3,449,48400,106800,10200,60100,290100,2769800,4242,11299
1156,321173469,2022-10-02,293.69,False,25783300,3,24,463,395,1090,236,7940,123800,1941,927
1157,7349,2022-11-29,98.13,False,2085500,3,1123,39600,29100,5459,7974,49800,641900,1380,1636
1158,270105105,2022-11-30,34.7,False,1825000,3,159,1026,8966,1078,18800,35000,617000,695,2605
1159,178778949,2022-11-28,83.5,True,2890899,3,3735,2972,36,38,38,2336,42699,436,96
1160,216156027,2022-11-05,56.82,True,3341900,3,269,3334,11500,1444,16200,42400,723800,1128,5086
1161,648113003,2022-09-01,34.81,False,2165400,3,144,4753,6048,2048,3695,31400,425800,901,1863
1162,7487399,2022-11-23,87.57,False,4417600,3,521,0,11900,1922,7601,75900,1172200,1061,901
1163,125526,2022-11-25,67.14,False,2846800,3,388,7736,21800,8133,7825,63500,868900,3191,4809
1164,7450650,2022-11-30,33.98,False,1885100,3,237,2874,8750,1819,6104,26900,464099,697,439
1165,352637817,2022-11-30,45.61,False,2476500,3,525,1231,2731,456,8882,28100,404600,444,1938
1166,176037767,2022-07-27,122.95,False,7018000,3,472,15200,26200,10500,6773,153600,2147600,4470,3002
1167,369750017,2022-11-26,77.5,True,3596000,3,103,0,9101,3747,48000,23700,752000,1306,6478
1168,2192108,2022-11-24,34.74,False,1206700,3,308,2903,12700,741,9033,48900,324799,553,3006
1169,13279707,2022-11-24,32.56,False,1760900,3,143,411,13700,947,15800,90300,1111800,908,3569
1170,25503580,2022-11-30,42.93,False,1494100,3,1326,1395,3768,1083,2474,46200,912200,1209,8161
1171,732364,2022-11-30,32.85,True,1267600,3,2108,551,2360,346,1526,12500,263200,887,4918
1172,196356191,2020-05-25,79.15,False,3897000,3,452,7408,59000,27300,16100,217000,4248500,19000,5362
1173,108569350,2022-11-24,46.35,False,3285600,3,1219,1635,328,61,273,3659,73400,124,312
1174,11073,2022-09-06,93.13,True,3394200,3,267,30299,35800,2189,34500,85300,887200,2777,8415
1175,39737405,2022-12-01,57.52,False,3443600,3,313,6386,6832,1869,5449,14900,190100,605,713
1176,928123,2022-12-01,367.81,False,5872400,3,20200,4492,1118,1543,8,1949,118300,376,0
1177,26633150,2022-11-24,41.6,False,2601700,3,129,6555,2706,113,2680,19700,163299,475,719
1178,13164144,2022-12-01,51.67,False,2228400,3,330,9830,26300,2842,12700,62900,1369300,2063,3415
1179,396806711,2022-11-26,32.51,True,1964500,3,143,824,7575,1044,12100,28500,345900,521,1254
1180,2920960,2022-11-18,93.09,False,4811600,3,247,11600,5125,2206,1710,40199,688199,733,1068
1181,8034163,2022-11-28,32.29,False,1196500,3,267,2692,1955,503,3153,23700,443300,611,3643
1182,1531707,2022-11-17,48.73,False,2689700,3,148,636,11399,1437,25500,35800,455300,641,3745
1183,3433092,2022-11-30,36.71,False,1816500,3,159,3809,61000,6247,19600,74400,787200,2099,9443
1184,27756469,2022-09-08,32.02,False,1664600,3,25,2436,249300,6007,89700,357100,3272200,3622,40199
1185,326246517,2022-11-27,44.29,False,2088800,3,211,7753,3062,1872,2929,13799,407400,1322,1869
1186,62540916,2022-11-24,203.41,True,9601200,3,230,2014,16900,1886,13700,42300,590200,1372,2393
1187,446430908,2022-11-12,33.74,False,1984800,3,70,568,47000,14400,37800,200600,2797900,3394,2906
1188,430926487,2022-11-28,35.55,True,1710900,3,230,1391,5008,2376,2302,35200,495200,683,1780
1189,316568752,2022-11-30,50.74,False,1346600,3,585,18000,42600,6290,9565,41800,371300,1550,6233
1190,66391032,2022-11-19,54.9,False,3002700,3,142,1293,38800,3884,68600,83800,1581399,1508,15600
1191,121225592,2022-07-16,33.31,False,1882700,3,41,5271,55800,2815,11399,108800,1104600,1881,4845
1192,524704055,2022-11-30,49.3,False,3710000,3,321,777,4462,2467,2915,64900,969599,439,710
1193,19071708,2022-11-23,47.53,False,1760200,3,192,2006,4212,452,4112,20600,318600,541,2467
1194,26032219,2022-11-19,39.27,False,1740000,3,342,1492,14500,2223,48800,182100,3053399,793,1175
1195,207346018,2022-11-28,55.22,False,3050899,3,554,1463,7546,1334,4691,63800,1250800,1220,8569
1196,8578857,2022-11-30,43.0,False,2392600,3,1625,5414,683,585,306,4416,65600,198,86
1197,250858633,2022-11-26,107.72,False,6396000,3,526,0,10500,5171,1769,56600,814200,1214,993
1198,198297,2022-10-07,37.16,True,1455400,3,1030,7046,9431,255,6879,36300,507600,2290,1369
1199,596842980,2022-11-30,43.06,False,2364500,3,201,387,55100,2438,48099,178800,3101600,1466,1895
1200,1935882,2022-11-30,159.0,False,6857000,3,4862,22200,935,755,398,11900,151000,327,282
1201,493570956,2022-11-15,66.26,True,3877700,3,161,989,6585,919,39900,58099,770500,511,2496
1202,330415548,2022-11-17,74.79,False,4274800,3,362,4492,4566,1123,1174,25099,289600,549,412
1203,34646754,2022-11-29,37.21,False,1730400,3,924,11500,303,119,231,7292,92100,123,121
1204,36081646,2022-10-21,42.4,True,2988700,3,117,0,5229,1525,4466,15400,121900,642,610
1205,636571316,2022-12-01,37.41,False,1391100,3,481,0,402,103,3604,43099,339300,442,1198
1206,295711424,2022-07-26,36.01,False,2104600,3,125,3827,9435,2095,13400,57600,2028500,1466,1168
1207,7584632,2022-12-01,121.81,False,7524299,3,12700,0,0,0,0,2,117,0,0
1208,662658732,2022-12-01,32.44,True,1440500,3,621,333,819,420,2107,78100,722099,661,885
